пересування,0,0,0,0,,,,2,"0,40",ч,N,,,"""+",,,,,,,,,,,,
пересуватися,0,0,0,0,1,0,0,2,"0,38",п,V,,,,,,,,,,,пересунутися,,пересовуватися,,
пересувний,1,0,1,0,,,,1,"0,60",ч,Adj,,,,,,,,,,,,,,,
пересунути,0,0,1,0,,,,1,"0,40",ч,V,,,,,,,,,,,"пересовувати, пересувати",,,,
перетворення,0,1,0,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
перетворити,1,0,1,0,0,1,0,1,"0,50",п,V,,,,,,,,,,,перетворювати,,,,
перетворитися ,0,0,0,0,0,0,0,1,"0,13",п,V,,,,,,,,,,,перетворюватися,,,,
перетворювати,0,0,1,0,,,,1,"0,40",ч,V,,,,,,,,,,,перетворити,,,,
перетворюватися,0,0,0,1,,,,1,"0,40",ч,V,,,,,,,,,,,перетворитися,,,,
перетин,0,0,0,0,0,0,1,1,"0,25",п,N,"""+",,,,,,,,,,,,,,
перетинати,0,0,0,1,,,,1,"0,40",ч,V,,,,,,,,,,,"перетяти, перетнути",,,,
перетнути,0,0,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,перетинати,,перетяти,,
перефарбувати,1,2,0,0,,,,1,"0,80",ч,V,,,,,,,,,,,перефарбовувати,,,,
перехворіти,-1,1,1,2,,,,1,"0,80",ч,V,,,,,,,,,,,,,,,
перехід,0,0,0,1,1,0,1,1,"0,50",п,N,"""+",,,,,,,,,,,,,,
переходити,0,1,0,0,2,2,2,1,"1,00",п,V,,,,,,,,,,,перейти,,,,
перехожий,0,1,1,0,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
перехресний,0,0,1,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
перехрестя ,0,0,1,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
перець,0,0,0,0,0,0,1,1,"0,25",п,N,"""+",,,,,,,,,,,,,овоч,
перечитати,0,0,2,1,,,,1,"0,80",ч,V,,,,,,,,,,,перечитувати,,,,
перечитувати,0,2,0,1,,,,1,"0,80",ч,V,,,,,,,,,,,перечитати,,,,
перешкода,-2,-1,-1,0,-2,-2,-1,-1,"-1,25",п,N,"""+",,,,,,,,,,,,,,
перешкоджати,-1,-1,-1,-1,,,,-1,"-1,00",ч,V,,,,,,,,,,,перешкодити,,,,
перешкодити,-1,-1,-1,-1,,,,-1,"-1,00",ч,V,,,,,,,,,,,перешкоджати,,,,власна вставка
Переяслав,1,2,2,1,1,1,0,1,"1,13",п,N,,,"""+",,,,,,,,,,,,власна вставка
перила,0,0,0,0,,,,1,"0,20",ч,N,,,,"""+",,,,,,,,,,поручні,
периметр,0,0,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
період,0,1,0,0,0,1,1,1,"0,50",п,N,"""+",,,,,,,,,,,,,,
періодичний,0,0,0,1,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
періодичність,0,0,0,1,,,,1,"0,40",ч,N,,,"""+",,,,,,,,,,,,
періодично,1,0,1,0,,,,1,"0,60",ч,Adv,,,,,,,,,,,,,,,
пернатий,0,0,1,1,,,,1,"0,60",ч,Adj,,,,,,,,,,,,,,,
перо,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
перон,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
персона,0,1,0,-1,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
персонаж,0,0,0,1,2,2,1,1,"0,88",п,N,"""+",,,,,,,,,,,,,,
персонал,1,0,-1,0,0,0,0,1,"0,13",п,N,,,"""+",,,,,,,,,,,,
персональний,0,0,1,1,0,1,1,1,"0,63",п,Adj,,,,,,,,,,,,,,,
персональність,2,2,0,1,,,,1,"1,20",ч,N,,,"""+",,,,,,,,,,,,
перспектива,2,2,2,2,2,1,0,2,"1,63",п,N,"""+",,,,,,,,,,,,,,
перспективність,2,1,2,2,,,,2,"1,80",ч,N,,,"""+",,,,,,,,,,,,
Перу,1,0,0,1,,,,1,"0,60",ч,N,,"""+",,,,,,,,,,,,,
перуанець,0,1,1,0,0,0,0,1,"0,38",п,N,,,"""+",,,,,,,,,,,,власна вставка
перуанський,0,1,0,0,0,0,0,1,"0,25",п,Adj,,,,,,,,,,,,,,,власна вставка
перуанці,0,1,1,0,0,0,0,1,"0,38",п,N,,,,"""+",,,,,,,,,,,власна вставка
перука,0,0,-1,0,,,,-1,"-0,40",ч,N,"""+",,,,,,,,,,,,,,
перукар,0,0,1,2,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,
перукарня,0,1,1,2,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,,,
перфекціонізм,0,2,0,2,,,,1,"1,00",ч,N,,,"""+",,,,,,,,,,,,
перфекціоніст,0,0,2,2,,,,-1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
перфоманс,0,0,1,0,,,,1,"0,40",ч,N,,,"""+",,,,"""+",,,,,,,,
перший,1,1,2,1,1,1,2,1,"1,25",п,Num,,,,,,,,,,,,,,,
першочерговий,1,1,1,0,,,,1,"0,80",ч,Adj,,,,,,,,,,,,,,,
пес,-1,1,2,2,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,,,
песик,1,2,1,2,,,,1,"1,40",ч,N,"""+",,,,,,,,,,,,,,зменш.-пестл. до пес
пестицид,0,-1,-2,-1,,,,-1,"-1,00",ч,N,"""+",,,,,,,,,,,,,,
пестливий,1,0,2,1,,,,1,"1,00",ч,Adj,,,,,,,,,,,,,,,
петиція,-1,0,-1,2,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
печаль,-2,-2,-2,-1,,,,-2,"-1,80",ч,N,"""+",,,,,,,,,,,,,,
печатка,0,1,0,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
печера ,0,-1,0,0,,,,-1,"-0,40",ч,N,"""+",,,,,,,,,,,,,,
печиво,1,1,2,2,2,1,2,1,"1,50",п,N,"""+",,,,,,,,,,,,,,
печінка,0,0,1,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
пиво,0,2,-1,-2,-1,-1,-1,-1,"-0,63",п,N,,,"""+",,,,,,,,,,,,
пика,-2,-2,-2,0,,,,-2,"-1,60",ч,N,"""+",,,,,,,,,,,,,,
пил,-1,0,0,-1,,,,-2,"-0,80",ч,N,,,"""+",,,,,,,,,,,,
Пилипець,2,2,2,0,,,,0,"1,20",ч,N,,,"""+",,,,,,,,,,,,туристичне село розташоване в Карпатах
пилок,0,0,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
пиріг,0,0,2,2,2,2,1,1,"1,25",п,N,"""+",,,,,,,,,,,,,,
писанка,0,1,2,2,,,,1,"1,20",ч,N,"""+",,,,,,,,,,,,,,
писати,1,1,1,2,1,0,0,1,"0,88",п,V,,,,,,,,,,,,,,,
писемність,0,0,1,2,,,,1,"0,80",ч,N,,,"""+",,,,,,,,,,,,
письменник,1,1,2,2,1,1,2,1,"1,38",п,N,"""+",,,,,,,,,,,,,,
письмо,2,0,0,0,,,,1,"0,60",ч,N,,,"""+",,,,,,,,,,,,
письмовий,0,1,1,0,,,,1,"0,60",ч,Adj,,,,,,,,,,,,,,,
питання,0,1,1,-1,2,2,1,1,"0,88",п,N,"""+",,,,,,,,,,,,,,
питати,0,2,0,0,,,,1,"0,60",ч,V,,,,,,,,,,,,,,,
пити,0,2,0,0,0,0,0,1,"0,38",п,V,,,,,,,,,,,,,,,
пиття,0,0,-1,1,,,,1,"0,20",ч,N,,,"""+",,,,,,,,,,,,
пишатися,2,2,1,2,,,,2,"1,80",ч,V,,,,,,,,,,,,,,,
пишний,1,0,1,0,,,,1,"0,60",ч,Adj,,,,,,,,,,,,,,,
пишність,2,0,1,0,,,,-1,"0,40",ч,N,,,"""+",,,,,,,,,,,,
пиячити,-2,-2,-2,-2,,,,-2,"-2,00",ч,V,,,,,,,,,,,,,,,
піаніст ,2,2,1,1,,,,1,"1,40",ч,N,"""+",,,,,,,,,,,,,,
піар,-1,0,-2,-1,,,,1,"-0,60",ч,N,,,"""+",,,,"""+",,,,,,,,
піарити,-1,1,-1,-1,,,,1,"-0,20",ч,V,,,,,,,,,,,,,,,
Південна Корея,0,2,2,2,1,0,0,1,"1,00",п,N,,,"""+",,,,,,,,,,,,власна вставка
південний,0,0,0,0,0,0,0,1,"0,13",п,Adj,,,,,,,,,,,,,,,
Південний Судан,0,1,0,0,0,0,0,1,"0,25",п,N,,,"""+",,,,,,,,,,,,власна вставка
південнокорейський,1,0,0,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
південь,1,0,0,0,0,0,0,1,"0,25",п,N,,,"""+",,,,,,,,,,,частина світу,
півзахисник ,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
півкуля,0,1,0,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
північ,0,0,0,0,0,0,0,1,"0,13",п,N,,,"""+",,,,,,,,,,,частина світу,
Північна Корея,0,-2,-2,-2,-2,-1,-1,1,"-1,13",п,N,,,"""+",,,,,,,,,,,,власна вставка
північний,0,0,0,1,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
півострів,1,0,0,2,2,2,0,1,"1,00",п,N,"""+",,,,,,,,,,,,,,
півроку,1,0,0,0,,,,1,"0,40",ч,N,,"""+",,,,,,,,,,,,,
півстоліття ,0,1,0,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
півфабрикат,-1,0,-1,-1,,,,0,"-0,60",ч,N,"""+",,,,,,,,,,,,,,
півфінал,1,0,1,1,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,
під'їзд,0,-1,0,0,,,,0,"-0,20",ч,N,"""+",,,,,,,,,,,,,,
підбадьорити,2,1,2,2,,,,2,"1,80",ч,V,,,,,,,,,,,підбадьорювати,,,,
підбирати,0,0,0,0,0,1,0,1,"0,25",п,V,,,,,,,,,,,"підібрати, підобрати",,,,
підбігти,0,1,1,0,,,,1,"0,60",ч,V,,,,,,,,,,,підбігати,,,,
підбір,0,1,0,1,,,,1,"0,60",ч,N,,,"""+",,,,,,,,,,,,
підбірка,0,0,1,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
підбор,1,1,0,2,1,0,0,-1,"0,50",п,N,"""+",,,,,,,,,,,,,,
підборіддя,0,1,0,0,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
підвал,0,-1,0,0,0,-1,-2,-1,"-0,63",п,N,"""+",,,,,,,,,,,,,,
підвальний,0,-1,-1,0,,,,-1,"-0,60",ч,Adj,,,,,,,,,,,,,,,
підвестися,0,0,1,0,,,,1,"0,40",ч,V,,,,,,,,,,,підводитися,,,,
підвищений,1,1,-1,2,-1,0,0,1,"0,38",п,P,,,,,,,,,,,,,,,
підвищення,1,1,1,2,-1,-1,2,2,"0,88",п,N,"""+",,,,,,,,,,,,,"отримати вищу посаду, чин, звання",
підвищувати,0,1,1,2,2,1,1,2,"1,25",п,V,,,,,,,,,,,"підвищити, підвисити",,підвишувати,,
підвіконня,0,0,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
підводний,0,1,1,0,,,,-1,"0,20",ч,Adj,,,,,,,,,,,,,,,
підглядати,0,-1,-1,-2,,,,-1,"-1,00",ч,V,,,,,,,,,,,"підгледіти, підглядіти",,,,
підготовка,0,-1,0,0,2,2,2,2,"0,88",п,N,,,"""+",,,,,,,,,,,,
підготовчий,2,0,1,1,,,,1,"1,00",ч,Adj,,,,,,,,,,,,,,,
підготувати,0,1,1,0,0,0,0,1,"0,38",п,V,,,,,,,,,,,"підготовляти, підготовлювати",,підготовити,,
підґрунтя,0,1,2,1,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,підгрунтя,,
піддавати,1,1,-1,0,,,,0,"0,20",ч,V,,,,,,,,,,,піддати,,,,
піддаватися,-1,-1,-1,-1,-1,-2,-1,-1,"-1,13",п,V,,,,,,,,,,,піддатися,,,,
підданний,-1,1,-1,0,,,,-1,"-0,40",ч,P,,,,,,,,,,,,,,,2 наголоси = 2 значення
піддатися,-1,-1,-1,0,,,,-1,"-0,80",ч,V,,,,,,,,,,,піддаватися,,,,
підзаголовок,0,0,0,0,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
підзаробіток,1,1,2,2,,,,2,"1,60",ч,N,,,"""+",,,,,,,,,,,,
підзарядка,0,1,1,2,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,,,
підземний,0,0,0,0,,,,-1,"-0,20",ч,Adj,,,,,,,,,,,,,,,
підібраний,0,0,1,0,,,,0,"0,20",ч,P,,,,,,,,,,,,,,,
підігріти,0,0,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,"підігрівати, підогрівати",,підогріти,гріти до певної температури,
підіймати,1,1,0,0,,,,1,"0,60",ч,V,,,,,,,,,,,"підняти, підійняти",,піднімати,,
підійматися,0,1,0,0,,,,1,"0,40",ч,V,,,,,,,,,,,"піднятися, підійнятися",,підніматися,,
підійти,0,0,0,1,,,,1,"0,40",ч,V,,,,,,,,,,,підходити,,,,
підірвати,-2,0,-2,-2,-1,-2,-2,-1,"-1,50",п,V,,,,,,,,,,,підривати,,,"руйнувати, знищувати або подрібнювати за допомогою вибуху",
підйом,2,2,1,1,1,0,0,1,"1,00",п,N,"""+",,,,,,,,,,,,,кар'єрний ріст,
підказка,2,2,2,1,,,,1,"1,60",ч,N,"""+",,,,,,,,,,,,,,
підключати,0,1,1,0,,,,1,"0,60",ч,V,,,,,,,,,,,підключити,,,,
підключення,2,2,2,0,,,,1,"1,40",ч,N,,,"""+",,,,,,,,,,,,
підключити,1,1,1,1,,,,1,"1,00",ч,V,,,,,,,,,,,підключати,,,,
підконтрольний,0,-1,0,0,,,,-1,"-0,40",ч,Adj,,,,,,,,,,,,,,,
підкорення,1,-1,-1,0,,,,-1,"-0,40",ч,N,,,"""+",,,,,,,,,,,,
підкорити,2,-1,1,1,,,,1,"0,80",ч,V,,,,,,,,,,,"підкоряти, підкорювати",,,,
підкорювати,1,1,-1,1,,,,1,"0,60",ч,V,,,,,,,,,,,підкорити,,підкоряти,,
підкорюватися,-1,-1,0,0,,,,-1,"-0,60",ч,V,,,,,,,,,,,підкоритися,,підкорятися,,власна вставка
підкоряти,-1,1,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,підкорити,,підкорювати,,власна вставка
підкорятися ,1,-1,-1,-1,,,,-1,"-0,60",ч,V,,,,,,,,,,,підкоритися,,підкорюватися,,
підкрадатися ,-1,-1,-1,-2,,,,-1,"-1,20",ч,V,,,,,,,,,,,підкрастися,,,,
підкрастися,-1,-2,-2,-1,,,,-1,"-1,40",ч,V,,,,,,,,,,,підкрадатися,,,,власна вставка
підкреслити,0,0,1,0,2,2,1,1,"0,88",п,V,,,,,,,,,,,підкреслювати,,,,
підкреслювати,1,0,0,0,,,,1,"0,40",ч,V,,,,,,,,,,,підкреслити,,,,
підкріплений,0,0,1,0,,,,1,"0,40",ч,P,,,,,,,,,,,,,,,
підкуп ,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,"""+",,,,,,,,,,,,,,
підкупати,-1,-2,-1,-1,,,,-1,"-1,20",ч,V,,,,,,,,,,,підкупити,,"підкупляти, підкуповувати",,власна вставка
підкупити,-1,-2,-2,-1,,,,-1,"-1,40",ч,V,,,,,,,,,,,"підкупати, підкуповувати, підкупляти",,,,власна вставка
підкупляти,-1,-2,-2,-2,,,,-1,"-1,60",ч,V,,,,,,,,,,,підкупити,,"підкупати, підкуповувати",,власна вставка
підкуповувати,-1,-2,-1,-2,,,,-1,"-1,40",ч,V,,,,,,,,,,,підкупити,,"підкупляти, підкупати",,власна вставка
підлеглий ,0,-1,0,1,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
підлітковий,0,0,1,1,,,,-1,"0,20",ч,Adj,,,,,,,,,,,,,,,
підліток,-1,2,1,1,-1,0,0,1,"0,38",п,N,"""+",,,,,,,,,,,,,,
підлога,-1,0,0,0,0,0,0,0,"-0,13",п,N,,,"""+",,,,,,,,,,,,
підлягати,0,0,0,0,,,,-1,"-0,20",ч,V,,,,,,,,,,,підлягти,,,,
піднебіння,0,0,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
піднесений,1,0,1,0,,,,1,"0,60",ч,P,,,,,,,,,,,,,,,
піднесення,2,2,1,2,2,2,0,2,"1,63",п,N,,,"""+",,,,,,,,,,,"дія за значенням підносити, піднести і підноситися, піднестися",
піднесено,1,0,1,0,,,,1,"0,60",ч,Adv,,,,,,,,,,,,,,,
підніжжя,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
піднімати,1,1,0,0,0,0,2,1,"0,63",п,V,,,,,,,,,,,"підняти, підійняти",,підіймати,,
підніматися,0,1,0,0,,,,1,"0,40",ч,V,,,,,,,,,,,"піднятися, підійнятися",,підійматися,,
підносити,0,0,1,0,,,,0,"0,20",ч,V,,,,,,,,,,,піднести,,,,
підняти,1,1,1,0,,,,1,"0,80",ч,V,,,,,,,,,,,"підіймати, піднімати",,підійняти,,
піднятися,0,0,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,"підійматися, підніматися",,підійнятися,за посадою,
піднятися ,2,2,2,1,,,,0,"1,40",ч,V,,,,,,,,,,,"підійматися, підніматися",,підійнятися,"іти, їхати на гору, іти сходами і т. ін.",
підозра,-1,-2,-1,-1,-1,-1,-2,-2,"-1,38",п,N,"""+",,,,,,,,,,,,,,
підозрілий,-1,0,0,-2,,,,-1,"-0,80",ч,Adj,,,,,,,,,,,,,,,
підозріло,-1,0,-1,-1,,,,-1,"-0,80",ч,Adv,,,,,,,,,,,,,,,
підозрюваний,-2,-1,-1,-2,,,,-1,"-1,40",ч,P,,,,,,,,,,,,,,,
підозрювати,-1,-2,-1,-1,,,,-1,"-1,20",ч,V,,,,,,,,,,,,,підозрівати,,
підопічний,0,0,1,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
підпал,-2,-2,-2,-2,-2,-2,-2,-2,"-2,00",п,N,"""+",,,,,,,,,,,,,,
підпалювати,-1,-2,-2,-2,,,,-2,"-1,80",ч,V,,,,,,,,,,,підпалити,,,,
підпис,0,1,0,1,,,,0,"0,40",ч,N,"""+",,,,,,,,,,,,,,
підписання,0,0,1,1,,,,2,"0,80",ч,N,"""+",,,,,,,,,,,,,,
підписати,1,1,0,0,1,0,2,1,"0,75",п,V,,,,,,,,,,,підписувати,,,,
підписатися,0,0,0,1,,,,1,"0,40",ч,V,,,,,,,,,,,підписуватися,,,,
підписка,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
підписник,1,0,0,0,2,0,1,0,"0,50",п,N,"""+",,,,,,,,,,,,,,користувач в соціальних мережах
підписниця,1,0,1,1,,,,0,"0,60",ч,N,"""+",,,,,,,,,,,,,,користувачка в соціальних мережах; фемінітив
підписувати,0,0,0,0,0,0,0,1,"0,13",п,V,,,,,,,,,,,підписати,,,,
підписуватися ,0,1,2,1,,,,1,"1,00",ч,V,,,,,,,,,,,підписатися,,,,власна вставка
підпільний,-2,-1,-2,-2,,,,-1,"-1,60",ч,Adj,,,,,,,,,,,,,,,
підпорядкований,0,0,1,1,,,,1,"0,60",ч,P,,,,,,,,,,,,,,,
підпорядковувати,0,1,1,2,,,,1,"1,00",ч,V,,,,,,,,,,,підпорядкувати,,,,власна вставка
підпорядкування ,0,0,1,-1,,,,1,"0,20",ч,N,,,"""+",,,,,,,,,,,,
підпорядкувати,0,0,2,1,,,,1,"0,80",ч,V,,,,,,,,,,,підпорядковувати,,,,
підприємець,1,2,2,2,1,0,1,1,"1,25",п,N,"""+",,,,,,,,,,,,,,
підприємництво,0,1,2,2,,,,1,"1,20",ч,N,,,"""+",,,,,,,,,,,,
підприємство,-1,1,1,1,2,2,2,1,"1,13",п,N,"""+",,,,,,,,,,,,,,
підпускати,0,0,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,підпустити,,,,
підпустити,0,1,1,1,,,,1,"0,80",ч,V,,,,,,,,,,,підпускати,,,,власна вставка
підраховувати,0,0,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,підрахувати,,,,
підрахувати,0,0,1,2,,,,1,"0,80",ч,V,,,,,,,,,,,підраховувати,,,,
підрахунок,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
підривати,0,-1,-1,-2,,,,-2,"-1,20",ч,V,,,,,,,,,,,підірвати,,,,
підривник,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,"""+",,,,,,,,,,,,,,
підробити,-1,-1,-2,-1,,,,-2,"-1,40",ч,V,,,,,,,,,,,"підробляти, підроблювати",,,,
підроблювати,-1,-2,-2,-2,,,,-2,"-1,80",ч,V,,,,,,,,,,,підробити,,підробляти,,власна вставка
підробляти,-1,1,0,0,,,,-2,"-0,40",ч,V,,,,,,,,,,,підробити,,підроблювати,,власна вставка
підрозділ,0,-1,0,0,0,0,0,2,"0,13",п,N,"""+",,,,,,,,,,,,,,
підростати,-1,1,1,1,,,,1,"0,60",ч,V,,,,,,,,,,,підрости,,,,
підрости,1,2,1,0,,,,1,"1,00",ч,V,,,,,,,,,,,підростати,,,,власна вставка
підручний,0,0,1,0,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
підручник,0,0,1,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
підрядник,0,1,1,1,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,
підсвідомо ,1,1,0,1,,,,1,"0,80",ч,Adv,,,,,,,,,,,,,,,
підсилити,0,1,1,1,,,,2,"1,00",ч,V,,,,,,,,,,,підсилювати,,,,
підсилювати,1,0,0,0,,,,2,"0,60",ч,V,,,,,,,,,,,підсилити,,,,
підсистема,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
підсобний,0,0,0,-1,,,,-1,"-0,40",ч,Adj,,,,,,,,,,,,,,,
підсолоджувач,0,-1,0,0,,,,-1,"-0,40",ч,N,"""+",,,,,,,,,,,,,,
підстава,-1,-2,1,-1,-2,0,0,-2,"-0,88",п,N,"""+",,,,,,,,,,,,,,
підставити,-1,-1,-2,-2,,,,-1,"-1,40",ч,V,,,,,,,,,,,підставляти,,,,
підставляти,0,-1,-2,-2,,,,-2,"-1,40",ч,V,,,,,,,,,,,підставити,,,,
підстерегти,-1,-1,-1,0,,,,-1,"-0,80",ч,V,,,,,,,,,,,підстерігати,,,,
підстерігати,-1,-1,-1,-2,,,,-1,"-1,20",ч,V,,,,,,,,,,,підстерегти,,,,власна вставка
підступ,-1,-1,-2,-1,,,,-2,"-1,40",ч,N,"""+",,,,,,,,,,,,,,
підступний,-1,-1,-1,-2,,,,-2,"-1,40",ч,Adj,,,,,,,,,,,,,,,
підсумовувати,1,0,1,0,0,1,2,1,"0,75",п,V,,,,,,,,,,,підсумувати,,,,
підсумок,2,1,0,0,0,1,0,1,"0,63",п,N,"""+",,,,,,,,,,,,,,
підсумувати,0,1,0,0,,,,1,"0,40",ч,V,,,,,,,,,,,підсумовувати,,,,
підтасовувати,-2,-1,-2,-1,,,,-1,"-1,40",ч,V,,,,,,,,,,,підтасувати,,,,
підтверджений,1,1,1,1,,,,1,"1,00",ч,Adj,,,,,,,,,,,,,,,
підтвердження,1,0,2,1,1,0,0,2,"0,88",п,N,"""+",,,,,,,,,,,,,,
підтверджувати,-2,1,1,1,2,1,1,2,"0,88",п,V,,,,,,,,,,,підтвердити,,,,
підтвердити,1,0,0,1,0,1,2,1,"0,75",п,V,,,,,,,,,,,підтверджувати,,,,
підтриманий,0,1,1,0,,,,1,"0,60",ч,P,,,,,,,,,,,,,,,
підтримати,1,1,1,-1,1,2,1,2,"1,00",п,V,,,,,,,,,,,підтримувати,,,,
підтримка,1,1,1,2,2,1,2,2,"1,50",п,N,"""+",,,,,,,,,,,,,,
підтримувати,2,2,2,2,1,1,1,2,"1,63",п,V,,,,,,,,,,,підтримати,,,,
підхід,0,1,1,2,0,0,0,1,"0,63",п,N,"""+",,,,,,,,,,,,,"сукупність способів, прийомів розгляду чого-небудь, впливу на кого-, що-небудь, ставлення до кого-, чого-небудь",
підхід ,2,2,2,1,,,,1,"1,60",ч,N,"""+",,,,,,,,,,,,,ставитись з розумінням до кожного ,
підходити,1,1,1,1,2,0,0,1,"0,88",п,V,,,,,,,,,,,підійти,,,,
підхопити,-1,-1,-2,-2,,,,1,"-1,00",ч,V,,,,,,,,,,,підхоплювати,,,,
підхоплювати,-1,1,-1,0,,,,0,"-0,20",ч,V,,,,,,,,,,,підхопити,,,,
підштовхнути,1,0,2,2,1,0,-1,2,"0,88",п,V,,,,,,,,,,,,,,дати поштовх,
піжама,0,2,1,0,,,,0,"0,60",ч,N,"""+",,,,,,,,,,,,,,
пізнавальність,2,1,1,0,,,,2,"1,20",ч,N,,,"""+",,,,,,,,,,,,
пізнавати,1,1,1,2,,,,2,"1,40",ч,V,,,,,,,,,,,пізнати,,,,власна вставка
пізнання,1,0,2,-1,0,1,2,2,"0,88",п,N,,,"""+",,,,,,,,,,,,
пізнати ,2,1,2,1,,,,2,"1,60",ч,V,,,,,,,,,,,пізнавати,,,,
пізно,-1,-1,-2,0,0,-1,0,-1,"-0,75",п,Adv,,,,,,,,,,,,,,,
пік,0,-2,0,0,-1,1,1,-1,"-0,25",п,N,"""+",,,,,,,,,,,,,,
пікантний,2,0,0,-1,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
піклування,2,2,2,1,,,,2,"1,80",ч,N,,,"""+",,,,,,,,,,,,
піклуватися,1,1,2,1,2,2,2,2,"1,63",п,V,,,,,,,,,,,,,,,
пікнік,1,2,2,2,2,1,2,0,"1,50",п,N,"""+",,,,,,,,,,,,,,
піковий,-2,0,0,0,,,,-1,"-0,60",ч,Adj,,,,,,,,,,,,,,,
піктографічність,0,0,0,1,,,,0,"0,20",ч,N,,,"""+",,,,,,,,,,,,
пілот,0,0,2,1,1,1,2,1,"1,00",п,N,"""+",,,,,,,,,,,,,,
пільга,1,1,0,1,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,власна вставка
пільговий,0,1,1,0,,,,1,"0,60",ч,Adj,,,,,,,,,,,,,,,
піна,0,1,0,1,,,,0,"0,40",ч,N,,,"""+",,,,,,,,,,,,
пінгвін,2,0,0,0,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
піраміда ,2,1,0,0,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,єгипетська споруда,
пірат,-2,-1,-1,0,,,,-2,"-1,20",ч,N,"""+",,,,,,,,,,,,,,Інтернет-піратство - порушення авторських прав
піратство,-1,-1,-2,-2,,,,-2,"-1,60",ч,N,,,"""+",,,,,,,,,,,,Інтернет-піратство - порушення авторських прав
пірнати,0,-1,1,1,,,,0,"0,20",ч,V,,,,,,,,,,,,,,занурюватися у воду з головою,
пірсинг,0,-1,0,0,,,,-1,"-0,40",ч,N,"""+",,,,,,,,,,,,,,
пісенний,0,0,1,1,,,,1,"0,60",ч,Adj,,,,,,,,,,,,,,,
після,0,1,0,0,,,,0,"0,20",ч,Prep,,,,,,,,,,,,,,,
післядипломний,0,0,1,0,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
післяопераційний ,-1,0,1,0,,,,1,"0,20",ч,Adj,,,,,,,,,,,,,,,
пісний,-1,0,0,0,,,,-1,"-0,40",ч,Adj,,,,,,,,,,,,,,,
пісня,1,1,1,2,1,1,2,2,"1,38",п,N,"""+",,,,,,,,,,,,,,
